spec_version,weight_scheme,epsilon_source,epsilon,scope,decile,metric,bound,endpoint_value,solver_status_code,solver_message,max_scenario_sum_residual,max_decile_mass_residual,max_category_mass_residual,max_transport_gap,max_transport_inequality_excess,minimum_decision_variable,numpy_version,scipy_version,solver_method,scientific_status,historical_v6_restricted_lp_reproduced
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,7,taxable_income_weighted_mean_MTR,max,0.16445572026,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,1.38777878078e-17,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,7,income_tax_liability_weighted_mean_MTR,min,0.114321209827,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,7,income_tax_liability_weighted_mean_MTR,max,0.177198331736,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,1.38777878078e-17,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,7,pseudo_positive_modeled_annual_income_tax_share,min,0.317057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,7,pseudo_positive_modeled_annual_income_tax_share,max,0.687836695882,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,8,taxable_income_weighted_mean_MTR,min,0.144728764084,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,7.6327832943e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,8,taxable_income_weighted_mean_MTR,max,0.178470592215,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,7.6327832943e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,8,income_tax_liability_weighted_mean_MTR,min,0.16389810507,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,7.6327832943e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,8,income_tax_liability_weighted_mean_MTR,max,0.191523548271,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,7.6327832943e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,8,pseudo_positive_modeled_annual_income_tax_share,min,0.429585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,8,pseudo_positive_modeled_annual_income_tax_share,max,0.687836695882,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,7.6327832943e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,9,taxable_income_weighted_mean_MTR,min,0.17327180695,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,9,taxable_income_weighted_mean_MTR,max,0.18012418117,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,9,income_tax_liability_weighted_mean_MTR,min,0.189508659507,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,1.66533453694e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,9,income_tax_liability_weighted_mean_MTR,max,0.197049491518,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,9,pseudo_positive_modeled_annual_income_tax_share,min,0.633608815427,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,9,pseudo_positive_modeled_annual_income_tax_share,max,0.749870915278,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,10,taxable_income_weighted_mean_MTR,min,0.239324165474,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,10,taxable_income_weighted_mean_MTR,max,0.296421496398,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,10,income_tax_liability_weighted_mean_MTR,min,0.260468505645,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,6.24500451352e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,10,income_tax_liability_weighted_mean_MTR,max,0.320590783508,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,10,pseudo_positive_modeled_annual_income_tax_share,min,0.668781725888,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,decile,10,pseudo_positive_modeled_annual_income_tax_share,max,0.738145789101,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,6.24500451352e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,overall,,taxable_income_weighted_mean_MTR,min,0.101615401624,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,3.46944695195e-17,0.3,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,overall,,taxable_income_weighted_mean_MTR,max,0.127573411689,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,1.38777878078e-17,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,overall,,income_tax_liability_weighted_mean_MTR,min,0.109820733631,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,6.24500451352e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,pre_specified_grid,0.3,overall,,income_tax_liability_weighted_mean_MTR,max,0.136846965491,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,1.38777878078e-17,5.55111512313e-17,0.3,5.55111512313e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,1,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,1,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,1,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,1,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,1,pseudo_positive_modeled_annual_income_tax_share,min,0.0854779411765,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,1,pseudo_positive_modeled_annual_income_tax_share,max,0.195828505214,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,2,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,2,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,2,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,2,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,2,pseudo_positive_modeled_annual_income_tax_share,min,0.14409221902,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,2,pseudo_positive_modeled_annual_income_tax_share,max,0.513443546104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,5.55111512313e-17,0.241868950074,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,3,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,3,taxable_income_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,3,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,3,income_tax_liability_weighted_mean_MTR,max,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,3,pseudo_positive_modeled_annual_income_tax_share,min,0.156598513011,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,3,pseudo_positive_modeled_annual_income_tax_share,max,0.513443546104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,5.55111512313e-17,9.71445146547e-17,0.241868950074,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,4,taxable_income_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,4,taxable_income_weighted_mean_MTR,max,0.058968460929,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,4,income_tax_liability_weighted_mean_MTR,min,0.05,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,4,income_tax_liability_weighted_mean_MTR,max,0.0602889317796,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,4,pseudo_positive_modeled_annual_income_tax_share,min,0.190499272904,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,4,pseudo_positive_modeled_annual_income_tax_share,max,0.504604051565,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,5,taxable_income_weighted_mean_MTR,min,0.0576538653646,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,4.16333634234e-17,0.241868950074,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,5,taxable_income_weighted_mean_MTR,max,0.103241125426,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,5,income_tax_liability_weighted_mean_MTR,min,0.0588072108045,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,4.16333634234e-17,0.241868950074,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,5,income_tax_liability_weighted_mean_MTR,max,0.113729890589,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,5,pseudo_positive_modeled_annual_income_tax_share,min,0.213769860376,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,5,pseudo_positive_modeled_annual_income_tax_share,max,0.513443546104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,4.16333634234e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,6,taxable_income_weighted_mean_MTR,min,0.094923165331,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,5.55111512313e-17,1.38777878078e-16,0.241868950074,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,6,taxable_income_weighted_mean_MTR,max,0.153348627649,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,4.16333634234e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,6,income_tax_liability_weighted_mean_MTR,min,0.105173391767,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,5.55111512313e-17,1.38777878078e-16,0.241868950074,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,6,income_tax_liability_weighted_mean_MTR,max,0.166077223997,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,4.16333634234e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,6,pseudo_positive_modeled_annual_income_tax_share,min,0.235387045814,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,6,pseudo_positive_modeled_annual_income_tax_share,max,0.513443546104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,5.55111512313e-17,1.38777878078e-16,0.241868950074,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,7,taxable_income_weighted_mean_MTR,min,0.101040597253,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,4.16333634234e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,7,taxable_income_weighted_mean_MTR,max,0.162461791496,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,5.55111512313e-17,0.241868950074,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,7,income_tax_liability_weighted_mean_MTR,min,0.114321209827,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,1.38777878078e-17,4.16333634234e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,7,income_tax_liability_weighted_mean_MTR,max,0.174759595147,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,5.55111512313e-17,0.241868950074,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,7,pseudo_positive_modeled_annual_income_tax_share,min,0.317057704502,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,7,pseudo_positive_modeled_annual_income_tax_share,max,0.513443546104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,2.77555756156e-17,5.55111512313e-17,0.241868950074,8.32667268469e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,8,taxable_income_weighted_mean_MTR,min,0.147720275783,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,8.32667268469e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,8,taxable_income_weighted_mean_MTR,max,0.158676785315,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,8.32667268469e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,8,income_tax_liability_weighted_mean_MTR,min,0.166917028026,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,8.32667268469e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,8,income_tax_liability_weighted_mean_MTR,max,0.175887449859,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,8.32667268469e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,8,pseudo_positive_modeled_annual_income_tax_share,min,0.429585152838,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),5.55111512313e-16,0,6.24500451352e-17,0.241868950074,0,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,8,pseudo_positive_modeled_annual_income_tax_share,max,0.513443546104,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0,0,8.32667268469e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,9,taxable_income_weighted_mean_MTR,min,0.179002869923,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,5.55111512313e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,9,taxable_income_weighted_mean_MTR,max,0.179002869923,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,9,income_tax_liability_weighted_mean_MTR,min,0.196428390668,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),2.22044604925e-16,0,5.55111512313e-17,0.241868950074,1.38777878078e-16,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
transport_lp_v1,equal_decile,epsilon_star,0.241868950074,decile,9,income_tax_liability_weighted_mean_MTR,max,0.196428390668,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),1.11022302463e-16,0,5.55111512313e-17,0.241868950074,2.77555756156e-17,0,2.5.3,1.18.1,highs-ds,MODEL_CONTINGENT_TRANSPORT_RELAXATION,False
